id	location	breed	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
PFZ22C08	americas	Village Dog Peru-Arequipa	0.0363416	0.0102728	-0.00945899	-0.0145041	0.0368241	-0.0496295	-0.0264192	-0.0103789	0.00818955	0.0306202	-0.00901558	0.0102809	0.00729248	0.0420319	2.71058e-4	0.00934082	0.0137676	-0.0284683	-0.0359411	-0.0243612
PFZ30G01	americas	Village Dog Peru-Arequipa	0.0394086	0.0094067	-0.00631138	-0.00625749	0.0221588	-0.0482705	-0.0317324	-0.0191208	0.00341344	0.0332468	0.00690958	0.00194205	-0.00215684	0.0463991	-0.0054716	0.0227584	0.00910148	-0.0117807	-0.0177105	-0.0123814
PFZ30F01	americas	Village Dog Peru-Arequipa	0.0395458	0.0121841	-0.00658159	-0.0117616	0.0202073	0.0236821	-0.0207157	0.00838196	0.00910289	-0.00702764	-0.0072616	0.00665714	9.36212e-4	0.0269731	-0.022083	-0.00792711	0.00677779	-0.00535705	0.0305975	0.0155424
PFZ30B03	americas	Village Dog Peru-Arequipa	0.0424353	0.01315	-0.00524799	-0.0188274	0.0223089	0.0327806	-0.0349121	0.0287188	0.00506623	-0.00879771	0.0123143	-0.0103454	0.024099	0.0322642	-0.00742679	-0.0150331	0.0351685	-0.00863506	0.0418681	-0.00415525
PFZ30E01	americas	Village Dog Peru-Arequipa	0.0376884	0.0142147	-0.00690659	-0.00709419	0.0163832	-0.00790534	-0.0352422	-0.0213066	0.00403505	0.0275615	-0.00576003	-0.0112193	0.0253212	0.068773	-0.0135422	0.00949669	0.10234	0.0481136	0.0216273	-0.00692449
PFZ30D01	americas	Village Dog Peru-Arequipa	0.0352227	0.0113272	-0.0095454	-0.0141372	0.0254262	0.00477562	-0.0303158	-0.00994211	-0.0040345	-0.00151964	-0.0266823	-0.0206647	-4.14169e-4	0.0134743	-0.0102539	0.00106623	0.0373113	0.0164268	0.0145891	-0.0262446
PFZ1F01	americas	Village Dog Peru-Arequipa	0.0419007	0.00796809	-0.00957859	-0.0198463	0.0284538	0.0790402	-0.0358127	0.0428653	-0.00350384	-0.0250447	-0.00477182	-0.011285	0.00930597	-2.98802e-4	-0.0235174	-0.0214298	-0.0315192	-5.8288e-4	0.0409771	-0.00638579
PFZ1G02	americas	Village Dog Peru-Arequipa	0.0382778	0.0136233	-0.0111288	-0.0162839	0.011682	0.041614	-0.0232337	-0.00724768	0.00778916	-0.0374753	-0.00181853	-0.00323538	3.91582e-5	0.0143678	-0.0282897	-0.00304808	-0.00877144	-0.019412	0.0645233	0.00337765
PFZ1D03	americas	Village Dog Peru-Arequipa	0.0309701	0.012928	-0.0133309	-0.0374477	0.00902367	0.0397274	-0.0267369	0.0180829	0.0122275	-0.0113198	0.0071527	-0.0212464	0.035651	5.24733e-4	-0.0142165	0.00464488	-0.00589699	-0.025177	0.0196796	0.00956625
PFZ1B08	americas	Village Dog Peru-Arequipa	0.030868	0.0145942	-0.0078808	-0.0179445	0.0279503	-0.0408591	-0.0244028	0.00132768	0.00791883	0.0318087	-0.00693198	-6.68744e-4	0.00567232	0.0240922	-0.00961301	0.00983825	-0.0152014	-0.00355177	-0.0354289	-0.00294353
PFZ1E09	americas	Village Dog Peru-Arequipa	0.0405993	0.0136446	-0.00653497	0.0073893	0.00375054	-0.00627409	-0.0187217	-0.0260087	-0.0103844	-0.0258094	-0.0109392	-0.0165203	0.0117795	-3.43433e-5	-0.00482735	-0.0130107	0.015499	-0.046589	0.043744	0.0218087
PFZ1C11	americas	Village Dog Peru-Arequipa	0.0319168	0.0160434	-0.014552	-0.0115394	0.0452346	-0.0342275	-0.0405403	-0.0238499	-0.00357296	0.0399444	-0.0161244	-0.0120641	-0.0217634	0.0220124	-0.0371761	0.0326908	-0.0435173	-0.00300438	-0.0213403	0.0470731
PFZ2B06	americas	Village Dog Peru-Arequipa	0.0136548	0.0234956	0.00476695	-0.00545844	0.00842577	-0.0163438	-0.00654849	-0.0177586	0.00142985	-0.00634401	0.00681656	-0.00115352	0.0263913	0.0270516	-0.0034052	-0.0132482	0.0216188	-0.0519272	0.00467617	-0.0128324
PFZ2H06	americas	Village Dog Peru-Arequipa	0.00428217	0.0207516	-0.0170442	-0.0374975	0.0196214	-0.0456344	-0.0139974	-0.0117238	-4.17421e-4	0.0522475	-0.0195674	0.00633691	-4.27772e-6	0.035132	-0.0205309	0.0258861	-0.0207732	0.0101751	-0.0338496	0.0325057
PFZ17G11	americas	Village Dog Peru-Arequipa	0.0434532	0.00980568	-0.00539632	-0.0124591	0.0175407	0.0442123	-0.0325608	-0.00146387	-0.00223562	-0.0222511	-0.0060658	-0.00683382	0.0385165	0.0185371	0.0225525	-0.0371159	0.0403378	0.0477397	0.0688934	-0.0331514
PFZ2B10	americas	Village Dog Peru-Cusco	0.0464286	0.0112642	-0.00510404	-0.0355408	0.0407972	0.192231	-0.0480168	0.0950075	0.0316558	-0.0104122	-0.00492117	-0.0406223	0.0503587	-0.0550721	-0.0455094	-0.00641437	-0.0802651	-0.0441865	0.0440194	0.00214753
PFZ1C09	americas	Village Dog Peru-Cusco	0.0351157	0.0139751	-0.0118603	-0.027286	0.0347469	-0.0167684	-0.0414469	0.017368	0.00321655	-0.0332749	-0.00132607	-0.0025521	0.0118447	0.00795856	-0.0222551	-0.0140051	7.139e-4	-0.0129528	0.0429638	0.00412483
PFZ1F11	americas	Village Dog Peru-Cusco	0.0334966	0.00903383	-0.0140888	-0.0186109	0.0297008	-0.0096925999999999991	-0.028641	0.0226359	-0.0124201	-0.0402508	-0.00482417	-0.00847327	0.0078421	0.00791833	-0.0180836	-0.00166732	-0.0106104	-0.00503217	0.0361531	-0.0167769
PFZ2F03	americas	Village Dog Peru-Cusco	0.0333587	0.010205	-0.011772	-0.0238455	0.0300089	-0.00969811	-0.0349337	0.00186866	0.00152667	-0.0360754	-0.00291857	-0.00328116	0.00847158	0.00514676	-0.00981453	-0.00133614	-0.0232725	0.00978164	0.0380272	-0.0161086
PFZ2G03	americas	Village Dog Peru-Cusco	0.0371386	0.0158989	-0.0137264	-0.0312108	0.0489413	-0.0173533	-0.049315	0.0107717	0.00576895	-0.0364132	0.00648467	0.00254821	0.00764204	0.0182758	-0.0253639	-0.0181938	-0.0235261	0.0143486	0.0870237	0.00409253
PFZ2C04	americas	Village Dog Peru-Cusco	0.0426843	0.0117754	-0.00960435	-0.0277555	0.0283779	0.0934765	-0.0326604	0.0564782	0.00854199	-0.0273298	0.00253625	-0.0332988	0.01612	-0.0159794	-0.0209484	0.00609567	-0.0499277	-0.0235801	0.0468683	0.0088263
PFZ2G08	americas	Village Dog Peru-Cusco	0.0353718	0.0111392	-0.0145374	-0.0159334	0.0441604	-0.0214255	-0.0392804	0.0146241	-0.00547565	-0.0286751	5.01104e-4	-0.0103463	0.00114944	0.00193201	-0.0160744	-0.00437446	-0.0178164	-0.0177772	0.0303018	-0.0136316
PFZ2D09	americas	Village Dog Peru-Cusco	0.0362367	0.0129999	-0.0109847	-0.0117418	0.0313721	-0.0242165	-0.0383423	-0.00339554	-3.12363e-4	-0.0143866	0.00739485	-0.0105501	-0.0010873	0.025024	-0.0163142	-0.00962384	0.00879733	0.00390476	0.0579524	-0.0145113
PFZ2D12	americas	Village Dog Peru-Cusco	0.0372774	0.00813275	-0.0143497	-0.0184912	0.0306995	-2.50984e-4	-0.0295655	0.0107391	-0.00390775	-0.0345636	-0.0122815	-0.0168679	0.00369942	0.0060491	0.00178369	-0.00688239	-0.0126348	-0.00320591	0.0476794	-0.0118516
PFZ5E06	americas	Village Dog Peru-Cusco	0.0339044	0.00982843	-0.0121446	-0.012513700000000001	0.0243227	-0.0190725	-0.0316342	0.00180802	-0.00162777	-0.0164724	-0.0107793	-0.0122962	0.0045591	0.00630143	-3.67162e-4	0.0117077	0.0149174	0.00396615	0.0149522	-0.0201092
PFZ30A01	americas	Village Dog Peru-Cusco	0.0324799	0.0126652	-0.00849956	-0.0257602	0.0413269	-0.019732800000000002	-0.036375	0.0187273	-0.00380319	-0.00675736	-0.0104784	-0.00952637	-0.0028082	0.0263264	-0.0246839	-0.0130033	-0.021373	-0.0141045	0.0192111	0.00905191
PFZ1D05	americas	Village Dog Peru-Cusco	0.037651	0.00960626	-0.0110684	-0.0151269	0.0292577	0.00299282	-0.0346539	0.00117451	0.00133354	-0.0252629	-0.00116612	-0.0106009	0.0117466	0.0167461	-0.0159199	-0.00286434	0.0233313	0.0134521	0.027107	-0.0179156
PFZ1F06	americas	Village Dog Peru-Cusco	0.0371839	0.0106435	-0.0167712	-0.0422554	0.0758031	-0.0750661	-0.0936263	0.0390526	-0.0519126	-0.305834	0.0143194	0.0456187	-0.0353362	-0.151122	0.0718858	-0.021837	0.00323221	0.0266862	-0.0737187	0.0132511
PFZ1H06	americas	Village Dog Peru-Cusco	0.0347599	0.0105961	-0.0149414	-0.0513758	0.0890964	-0.0938324	-0.094332	0.0233803	-0.0407274	-0.309566	-0.00614846	0.0505318	-0.0378192	-0.150239	0.0831226	-0.0218914	0.0187928	0.0156071	-0.103551	-0.0250518
PFZ1H08	americas	Village Dog Peru-Cusco	0.0382638	0.0125264	-0.0184214	-0.0555725	0.0973318	-0.0919567	-0.120056	0.0491703	-0.0635515	-0.395746	0.00801829	0.0621607	-0.0399728	-0.202899	0.106882	-0.0240216	0.0133313	0.029186	-0.117696	-5.97214e-4
PFZ1A12	americas	Village Dog Peru-Cusco	0.0354949	0.0102512	-0.0168122	-0.0466063	0.0839992	-0.0876468	-0.105219	0.0257352	-0.0401028	-0.29361	-0.00317841	0.0393277	-0.0242455	-0.132685	0.0660476	-0.0185912	0.0148863	0.0069859	-0.0676729	-0.00292489
PFZ1B12	americas	Village Dog Peru-Cusco	0.0370227	0.011713	-0.0108294	-0.0321526	0.0564815	-0.0559645	-0.0640328	0.0250682	-0.0283814	-0.145967	-0.00313842	0.0162734	-0.0224189	-0.0191041	-0.0369934	-0.0222993	0.00204522	-0.0545328	0.0904282	0.034318799999999997
PFZ1H12	americas	Village Dog Peru-Cusco	0.036401	0.0063746	-0.011206	-0.0212206	0.0337499	0.0124144	-0.0340763	0.012856	0.00153418	-0.0341729	-0.00359221	-0.0146096	0.0084559	0.00278255	-0.00658557	-0.00438783	-0.00262487	0.00409537	0.0539656	-0.0241126
PFZ2G04	americas	Village Dog Peru-Cusco	0.0382462	0.0113202	-0.0131001	-0.0414875	0.0694587	-0.0544732	-0.0756202	0.029886	-0.0284265	-0.219999	1.40886e-4	0.0234748	-0.0171586	-0.0756414	0.0471843	-0.0106097	-0.00584288	0.016229	-0.0262472	0.00604855
PFZ2E06	americas	Village Dog Peru-Cusco	0.031793	0.0105418	-0.014725	-0.02883	0.0359834	-0.0579196	-0.0269411	2.14928e-4	-0.00331208	-0.00340139	-0.0218228	-0.0155079	0.012394	0.0400329	-0.0347896	0.00732524	-0.00516891	-4.93218e-4	-0.0202359	3.56179e-4
PFZ2B07	americas	Village Dog Peru-Cusco	0.0360945	0.00917985	-0.0134825	-0.0385906	0.0659688	-0.0847367	-0.0673034	0.0275438	-0.0401305	-0.166483	-0.00179507	0.0211112	-0.0244808	-0.015506	-0.0385265	-0.0198913	-0.00332058	-0.0593206	0.0963945	0.0393827
PFZ2A10	americas	Village Dog Peru-Cusco	0.03685	0.0101503	-0.00807921	-0.0159868	0.0381959	-0.00402158	-0.036197	0.0068451	-0.00829322	-0.00683194	-0.00258831	-0.024598	0.0146195	0.0130488	-0.0197503	-0.00292626	-0.0325638	-0.0146047	0.0208586	-0.030554
PFZ30A02	americas	Village Dog Peru-Cusco	0.0379338	0.0102011	-0.0134009	-0.0237277	0.0350749	-0.00385363	-0.0350778	0.0201464	0.00729277	-0.0332985	0.0134034	-0.00256894	-0.0037763	0.0106162	-0.0164156	-0.00618571	-0.0174909	-0.0079742	0.0463364	-0.00559126
PFZ30B02	americas	Village Dog Peru-Cusco	0.0379458	0.00799389	-0.0110898	-0.0174762	0.0429598	-0.0242441	-0.0318785	-6.56657e-4	-0.00658684	-0.036681	6.54206e-4	-6.60625e-4	0.00510304	0.00416981	-0.00806676	0.00345546	-0.0136076	0.0121478	0.0739871	-0.0281735
PFZ2G12	americas	Village Dog Peru-Cusco	0.0269728	0.0127518	-0.00943075	-0.0321465	0.021622099999999998	-0.0149821	-0.0238228	0.00993933	-0.00119891	-0.00825038	-0.00213701	-0.0093634	0.0218947	0.0188936	-0.0125338	-6.7275e-4	-0.00486183	0.00845767	0.00884737	0.0102417
PFZ30H01	americas	Village Dog Peru-Ica	0.0392868	0.0131303	-0.00398526	0.00810655	-0.00616452	0.00940863	-0.0166811	-0.0326195	-0.0130173	-0.00778757	-0.0154916	-0.011576	0.00612392	0.00138404	-0.0239441	3.16068e-4	0.00301691	-0.0116396	0.0408374	0.00694328
PFZ30C03	americas	Village Dog Peru-Ica	0.0446558	0.0159992	0.00560139	0.0399205	-0.0391072	0.0187699	0.00133281	-0.0824061	-0.0078937	-0.0301795	-0.0178104	0.0314184	-0.0329576	0.0361064	5.06055e-4	-0.0330361	-0.00816066	-0.0664197	0.0885862	0.0243812
PFZ1C12	americas	Village Dog Peru-Ica	0.0432976	0.00926827	-0.00398874	-0.0121492	0.00869467	0.0334512	-0.0323319	0.0215728	0.0150039	-0.0133273	-0.003835	-0.0376747	0.0348889	0.0349233	0.0118025	-0.0108253	0.0561897	0.0309697	0.0319588	-0.0213135
PFZ2D03	americas	Village Dog Peru-Ica	0.039357	0.00909095	-0.00754591	-0.0221383	0.0250188	0.0457164	-0.0322498	0.0272124	0.00650458	-0.0121428	0.00605432	-0.018404	0.00936261	-0.0034042	-0.0162785	-0.004393	0.00164677	-0.0170481	0.0174718	-0.00150813
PFZ2A06	americas	Village Dog Peru-Ica	0.0420015	0.0115929	-0.00341779	-6.76324e-4	-0.00263471	0.0491562	-0.0197575	-0.00727622	0.00223283	-0.0147196	-3.01858e-4	-0.0200575	0.0173164	0.0177925	-0.00282254	-0.0126051	0.0106915	0.0171826	0.0284381	0.00185169
PFZ2F06	americas	Village Dog Peru-Ica	0.028402	0.013051	-0.0110459	-0.0140518	0.0377871	-0.0580784	-0.023061	-1.25302e-4	0.00132344	0.0154432	-0.012559	0.0161514	-0.00165685	0.027313	-0.0191798	0.0259483	-0.0137715	-0.0445511	-0.0441846	0.00183124
PFZ2A07	americas	Village Dog Peru-Ica	0.0316524	0.0133691	-0.0118838	-0.022998	0.0416945	-0.056872	-0.0333673	0.0107963	0.00840665	0.0344644	0.00203014	-0.010723	-0.00488901	0.0396027	-0.0189083	0.0213211	-0.00784661	-0.0221599	-0.0724666	0.0211672
PFZ2E10	americas	Village Dog Peru-Ica	0.0309297	0.0139537	-0.00934713	-0.00247728	0.0217573	-0.0271717	-0.0247858	-0.0146985	0.00502094	0.0432051	-0.00603969	-0.0104506	-0.0066888	0.0340086	-0.0294384	0.016517	-0.00148437	-0.0129591	-0.0327425	0.0336874
PFZ1B03	americas	Village Dog Peru-Loreto	0.0230384	0.0167711	-0.00156518	-0.020276	0.0356704	-0.0144432	-0.0215695	0.00773513	0.00426613	0.00784722	-0.00462401	-0.00627965	0.0271025	0.0404744	-0.00833626	-0.0213767	0.0233874	-0.0417818	0.0209521	0.0169643
PFZ1A05	americas	Village Dog Peru-Loreto	0.0282834	0.014573	-0.00302641	-0.00173679	-0.0206195	-0.0276456	-2.85178e-4	-0.0228695	0.0148862	0.0272735	0.00218178	0.0198936	0.0124332	0.0189592	0.0124151	-0.024559	0.0641441	-0.0449149	0.00558547	-0.043272
PFZ1D07	americas	Village Dog Peru-Loreto	0.0333111	0.0116954	-0.00279805	-0.0183523	0.0267617	-0.0183482	-0.0271656	-0.00614639	0.00603439	0.00282246	-0.00436791	-0.0143896	-0.00148403	0.0138751	-0.0102085	-0.00400572	-0.00134564	-0.0102141	0.00858363	-0.0144923
PFZ1G10	americas	Village Dog Peru-Loreto	0.0361254	0.0121292	-0.0127216	-0.0220573	0.0375451	-0.0258776	-0.0419416	-2.72361e-4	3.97223e-4	0.00262825	-0.00228453	-0.021111	0.0194785	0.0332266	-0.0152568	-0.0129906	0.0188469	-0.00905759	0.0376901	-3.27639e-4
PFZ1B11	americas	Village Dog Peru-Loreto	0.0194675	0.0197693	-0.0116071	-0.0261821	0.0535628	-0.0608792	-0.0383137	-0.0144944	-0.00343142	0.073827	-0.0229225	-0.0138039	-0.0133827	0.0345262	-0.0520271	0.0234965	-0.032945	0.00672668	-0.0756213	0.0475529
PFZ1H11	americas	Village Dog Peru-Loreto	0.0290426	0.010253	-0.00426681	-0.0204048	0.0318209	-0.0285649	-0.0241413	0.00671904	0.00398148	0.00221939	-0.00534612	-0.00713522	0.01229	0.0287461	-0.0141754	0.0101341	0.0217219	-0.0345861	0.0102059	-0.0409358
PFZ2B05	americas	Village Dog Peru-Loreto	0.0355525	0.00947935	-0.0103828	-0.0205611	0.0297214	-0.0153595	-0.0309276	0.0132653	0.0048029	-9.64059e-5	0.00192956	-0.00171186	0.0184279	0.0082504	-0.0317696	0.0137222	-0.011928	-0.0174153	0.0426826	-8.11156e-4
PFZ2H05	americas	Village Dog Peru-Loreto	0.027374	0.0154668	-0.00941446	-0.0253508	0.00402416	0.0155736	-0.0257266	0.0113099	0.0121242	0.0118429	0.00591155	-0.016261	0.019478	0.0056148	-0.0201791	0.00634716	0.0136191	-0.0282475	0.0025621	-0.0123199
PFZ2A08	americas	Village Dog Peru-Loreto	-0.00302402	0.0317978	0.00600924	-0.0156517	0.031031	-8.40777e-4	-0.0158848	-0.00233679	-0.00276786	0.0263475	-0.0192423	-4.1382e-4	0.00269629	0.026961100000000002	-0.0448755	-0.00241582	-0.00297723	-0.0115703	-0.00979359	0.0157202
PFZ2D08	americas	Village Dog Peru-Loreto	0.0341876	0.0118218	-0.0102903	-0.0152028	0.0371858	-0.0270761	-0.0287797	0.00846801	0.00348498	0.0238591	-0.00439654	0.00474073	-0.00232786	0.0430548	0.00773475	-0.0149078	-0.00429257	-0.0355665	-0.0232391	-0.0193768
PFZ2F08	americas	Village Dog Peru-Loreto	0.0362305	0.0123224	-0.00821994	-0.0148455	0.0280841	-0.0024187	-0.02832	0.00249277	0.0130917	0.0149076	-0.00378522	-0.0130425	0.0143933	0.0144007	-0.0154008	-0.00126053	-0.00687569	-0.0219781	0.0204781	0.00566225
PFZ2B09	americas	Village Dog Peru-Loreto	0.0351703	0.0110702	-0.0128494	-0.0248078	0.0347891	-0.0198182	-0.0307431	0.0167174	-0.00481123	0.00272364	-0.00553234	-0.0138167	0.0122489	0.0221394	-0.0167915	-0.00754266	0.0154074	-0.00313878	0.0423234	0.0186366
PFZ2E09	americas	Village Dog Peru-Loreto	0.0346224	0.00751655	-0.0107777	-0.00915599	0.0232718	-0.020789	-0.0301958	6.8894e-4	0.00342792	5.93031e-4	-0.013052	-0.00595977	0.00658764	0.0109839	0.00498135	-0.00916414	0.0109653	-0.0239959	0.00437162	-0.0101384
PFZ2G09	americas	Village Dog Peru-Loreto	0.0294271	0.0117306	-0.0108976	-0.0245904	0.0358744	-0.0315871	-0.0322673	-0.0110847	0.00804051	0.00866073	0.0024825	-0.00771909	-7.46547e-4	0.0226788	-0.0265826	-7.15604e-4	-0.00127069	-0.00790773	-0.0273707	0.00753336
PFZ2D10	americas	Village Dog Peru-Loreto	0.0279804	0.0170079	-0.00867769	-0.0358861	0.0092581	-0.0115306	-0.0220406	0.00600605	0.0108403	0.0382543	-0.00298564	-0.00355381	0.0157688	0.0310013	0.00263375	0.00114973	8.18259e-4	-0.0296853	-0.0183157	-0.017985
PFZ2G10	americas	Village Dog Peru-Loreto	0.0385032	0.0107662	-0.0107461	-0.0185484	0.0211077	0.00346055	-0.0329006	0.0152822	0.00469809	0.00690498	0.00975025	-0.00814779	0.0238117	0.0242257	-0.0217361	0.00871655	0.00798071	-0.0264828	0.0158307	-0.0301281
PFZ2A11	americas	Village Dog Peru-Loreto	0.0325495	0.0115249	-0.00930015	-0.0196962	0.0251471	-0.0154547	-0.0287585	0.0161925	0.00787102	0.00386559	-0.00836474	-0.0232932	0.0109675	0.013512	-0.0208877	-0.00950886	0.0098207	-0.0289214	-3.05194e-6	0.00457161
PFZ2E11	americas	Village Dog Peru-Loreto	0.0155321	0.0171918	-0.0145711	-0.0238366	0.0539005	-0.076176	-0.0394177	-0.0208587	0.00160066	0.0891325	-0.0331522	-0.0223218	-0.0268141	0.0313512	-0.0420048	0.0275849	-0.0492761	0.00150168	-0.0648391	0.0540928
PFZ2G11	americas	Village Dog Peru-Loreto	0.0331128	0.0112811	-0.00950055	-0.0213131	0.0309519	-0.0229109	-0.0190448	0.0163867	0.0110842	0.00578494	0.0101034	-0.0062808	0.0160556	0.0189179	-0.0306857	0.0117237	-0.001933	-0.01611	0.0204722	-0.00648747
PFZ2H11	americas	Village Dog Peru-Loreto	0.034568	0.0100248	-0.0105874	-0.0248196	0.0321738	-0.0177812	-0.0314879	0.0210161	0.00106301	0.0106053	-0.00313931	-0.0200421	0.0215355	0.0290136	-0.0156472	0.00271059	-0.00637359	-0.0181443	0.0100989	-0.00488574
PFZ2A12	americas	Village Dog Peru-Loreto	0.041525	0.0133688	-0.00435508	-0.0202584	0.0264804	0.049648	-0.0256405	0.0400952	0.0128201	0.0036983	-0.00536779	-0.0123672	0.0142124	0.00118607	-0.0167539	0.00679162	-0.0164226	-0.0286534	0.0276948	-0.00295569
PFZ2C12	americas	Village Dog Peru-Loreto	0.0375323	0.00912353	-0.00872096	-0.0180437	0.030324	0.0213782	-0.0183067	0.0214609	0.00788037	0.00990555	0.00780115	-0.00172442	0.0196037	-1.11817e-4	-0.017953	-0.00284421	-0.00384886	-0.0138274	0.0239524	-0.00652332
PFZ2E12	americas	Village Dog Peru-Loreto	0.0311602	0.011236	-0.00577394	-0.0132594	0.0321073	-0.0202148	-0.034086	0.00444648	0.0117353	0.0131598	0.00552674	-0.00581023	0.0218543	0.00422119	-0.0233511	-0.00331461	-0.00791305	-0.0174685	0.031155	-0.0187071
PFZ2H12	americas	Village Dog Peru-Loreto	0.0376101	0.00854276	-0.008628	-0.017042	0.0204621	0.00139658	-0.0334849	0.0104817	0.00587544	0.00365043	-0.0171117	-0.0154952	0.00736171	-0.00137434	0.00371607	0.00463201	0.0176685	-0.0271237	0.0231832	-0.0317677
PFZ31B05	americas	Village Dog Peru-Loreto	0.0220607	0.0168234	-0.00253432	-0.023858	0.0108448	-0.00325339	-0.0216136	0.0105977	0.0146292	0.00164846	-0.00459836	-0.00673654	0.012168	0.00460998	-0.0122826	-0.00880429	-0.00215527	-0.0483411	0.0208686	0.00218352
PFZ1A02	americas	Village Dog Peru-Puno	0.0357807	0.0118396	-0.0149255	-0.0204279	0.0521197	-0.0368785	-0.0360057	6.70332e-4	-0.00662368	-0.0394138	0.00358164	-0.0104041	0.0144533	0.00581906	-0.00474059	-0.00960355	-0.00612961	-0.00162415	0.0316675	-0.0062319
PFZ1B02	americas	Village Dog Peru-Puno	0.029537	0.0150888	-0.0058812	-0.0211616	0.0468846	-0.0575326	-0.0399851	-0.0169439	0.00215568	0.0265136	-0.0223524	-0.0119146	-0.0136047	0.021651	-0.02432	0.0231451	-0.0241397	-0.00890127	-0.0444027	0.0187157
PFZ1C02	americas	Village Dog Peru-Puno	0.0256917	0.0127067	-0.0152895	-0.0236818	0.0529875	-0.0580092	-0.0312497	-0.00973263	0.00730033	0.0174071	-0.00207624	-0.0154826	0.00302637	0.0274168	-0.032758	0.0162094	-0.0352808	0.0177198	-0.015026	0.0292082
PFZ1A06	americas	Village Dog Peru-Puno	0.0406604	0.0123716	-0.00826616	-0.0208283	0.0301335	0.062004	-0.0324879	0.0325562	0.0111018	-0.00920743	0.00233022	-0.0246705	0.0363396	-0.00610212	-0.0203414	-0.00957342	-0.0334529	-0.0100608	0.0432471	0.0184959
PFZ1A07	americas	Village Dog Peru-Puno	0.0296117	0.0148545	-0.0142319	-0.0251286	0.0590348	-0.0775433	-0.0498758	-0.0198112	-0.00652822	0.0204786	-0.0206435	-0.0230632	-0.0277478	0.0534459	-0.102739	0.034916	-0.142899	0.176098	0.0913535	-0.0514475
PFZ1C07	americas	Village Dog Peru-Puno	0.0186907	0.0170407	-0.0116076	-0.0266922	0.0568252	-0.0765572	-0.0368061	-0.0269232	-2.70609e-4	0.0638444	-0.0240926	-0.0172439	-0.0331011	0.0374706	-0.0379848	0.00475485	-0.0416347	0.012672	-0.0658721	0.0363752
PFZ1G08	americas	Village Dog Peru-Puno	0.0329697	0.012339	-0.0148775	-0.0241974	0.0644665	-0.0740679	-0.0549075	-0.0266799	-0.0126032	0.0196404	-0.0137419	-0.0267375	-0.0348215	0.0997723	-0.160281	0.0550085	-0.239293	0.316386	0.23415	-0.111887
PFZ1D12	americas	Village Dog Peru-Puno	0.040705	0.0110229	-0.00878145	0.00106586	0.0138718	0.0176159	-0.0226418	-0.0158546	-0.00521917	-0.0210815	-0.0238859	-0.00393442	0.00515487	0.0175475	0.0277996	-0.0148191	0.0231824	0.0420135	0.122838	-0.0192286
PFZ1G12	americas	Village Dog Peru-Puno	0.0331757	0.0100328	-0.00969874	-0.0165118	0.0264344	-0.0476786	-0.0290472	-0.013503	0.0110205	0.0323757	-0.00177505	0.00366154	-0.00119762	0.0414112	-0.0139764	-0.00542453	0.0235234	-0.00322767	-0.0282439	0.00448557
PFZ2H01	americas	Village Dog Peru-Puno	0.0363766	0.0101984	-0.013213	-0.0244951	0.0451004	-0.0376285	-0.0390926	0.00208559	0.00238249	-0.0276655	7.679e-4	-0.00200273	-0.008396	0.0205545	-0.0192754	-0.00107446	-0.0201219	-6.65441e-4	0.0328571	-0.00560361
PFZ2B02	americas	Village Dog Peru-Puno	0.0356472	0.0116166	-0.00981036	-0.0170916	0.0139372	0.0264552	-0.0192259	0.00583846	0.00669988	-0.0105447	0.00564234	-0.00691048	0.0108425	-0.00280235	-0.0292111	0.00840629	0.00563531	0.00773263	0.0597634	0.020413
PFZ2H04	americas	Village Dog Peru-Puno	0.0349459	0.0108473	-0.0150741	-0.031968	0.0499428	-0.0330184	-0.0445681	0.0143743	0.00384627	-0.0523904	-0.00166367	-0.00550684	0.00803291	0.0212184	-0.0473008	-0.0046636	-0.0257466	0.0135389	0.0757373	0.00468268
PFZ2F07	americas	Village Dog Peru-Puno	0.0337706	0.00861602	-0.0163662	-0.0348822	0.0567672	-0.0398727	-0.0464589	0.0107091	0.00665493	-0.0630604	0.00275925	-0.00278507	0.0102019	0.0205182	-0.0499465	-0.0129326	-0.0313528	0.00120206	0.0772001	-0.00535455
PFZ30B01	americas	Village Dog Peru-Puno	0.0358072	0.00947158	-0.0168503	-0.0240404	0.037884	-0.0346546	-0.0411823	0.00827528	0.00823042	-0.0384477	0.00250065	-0.00397676	0.0130189	0.0144375	-0.0191359	0.018474	-0.0174029	-8.45348e-4	0.0328382	4.20951e-4
PFZ30C01	americas	Village Dog Peru-Puno	0.040329	0.0108358	-0.00441014	0.0122127	0.00425724	-0.042014	-0.0166505	-0.0198247	0.00949398	0.0100981	0.00703327	0.0327427	0.002743	0.0223583	-0.0119255	0.0096074	0.00275667	-0.0629693	-0.00276551	0.0297144
PFZ30D03	americas	Village Dog Peru-Puno	0.0312771	0.0120835	-0.0176799	-0.0249597	0.0755514	-0.0694452	-0.0646402	-0.0244302	-0.0202971	0.0213033	-0.0428503	-0.0472143	-0.044939	0.105087	-0.188194	0.0639449	-0.287551	0.380024	0.242192	-0.136756
